@relation OMG

@attribute price numeric
@attribute retail_price numeric
@attribute uses_ad_boosts numeric
@attribute rating numeric
@attribute badges_count numeric
@attribute badge_local_product numeric
@attribute badge_product_quality numeric
@attribute badge_fast_shipping numeric
@attribute product_variation_inventory numeric
@attribute shipping_option_price numeric
@attribute shipping_is_express numeric
@attribute countries_shipped_to numeric
@attribute inventory_total numeric
@attribute merchant_rating numeric
@attribute merchant_has_profile_picture numeric
@attribute size_encoded numeric
@attribute price_converted numeric
@attribute color_encoded numeric
@attribute units_sold_categories {Slow,Hot,Stable}

@data
5.67,5,0,3.63,0,0,0,0,50,1,0,40,50,4.10376,0,8,6.237,60,Hot
6,7,1,4.31,0,0,0,0,4,2,0,41,50,4.001546,0,1,6.6,4,Slow
12,102,1,4.11,0,0,0,0,50,3,0,40,50,4.227261,1,2,13.2,11,Slow
11,59,1,3.61,0,0,0,0,50,3,0,40,50,4.184732,0,3,12.1,4,Slow
12,17,0,4.17,0,0,0,0,50,3,0,37,50,4.385295,0,8,13.2,60,Slow
11,10,1,3.58,0,0,0,0,19,3,0,38,50,4.132464,0,8,12.1,39,Stable
8,7,0,3.76,1,1,0,0,50,3,0,37,50,4.256873,0,4,8.8,4,Stable
5,24,0,3.7,0,0,0,0,4,1,0,42,50,3.939482,0,1,5.5,24,Slow
4,4,1,4.5,0,0,0,0,1,1,0,20,50,4.189139,0,1,4.4,46,Slow
11,43,0,3.28,0,0,0,0,50,3,0,35,50,4.115275,0,3,12.1,4,Hot
12,11,0,4.24,0,0,0,0,50,3,0,36,50,3.839819,0,8,13.2,47,Slow
11,17,0,3.26,0,0,0,0,50,3,0,37,50,3.843064,0,1,12.1,53,Stable
7,7,0,3.85,0,0,0,0,50,2,0,31,50,4.179445,1,1,7.7,5,Hot
8,11,0,3.87,0,0,0,0,43,3,0,25,50,4.040062,0,8,8.8,53,Slow
1.88,25,1,4.46,1,0,1,0,41,1,0,43,50,4.007283,0,1,2.068,60,Slow
11,10,0,4.32,1,0,1,0,50,2,0,54,50,4.194554,0,4,12.1,4,Stable
9,135,0,3.55,0,0,0,0,50,3,0,39,50,4.048994,0,2,9.9,60,Slow
3.88,5,0,3.66,0,0,0,0,50,1,0,41,50,4.018157,1,2,4.268,53,Hot
2,2,0,4.8,0,0,0,0,2,1,0,35,50,3.666667,0,8,2.2,60,Slow
12,13,0,4.25,0,0,0,0,50,3,0,40,50,4.084969,0,2,13.2,46,Stable
1.66,2,1,3.75,0,0,0,0,2,1,0,26,50,3.94332,0,1,1.826,52,Slow
7,6,0,3.27,0,0,0,0,10,2,0,9,50,3.965388,0,2,7.7,60,Stable
9,8,1,4.03,0,0,0,0,2,3,0,45,50,3.906504,0,1,9.9,11,Stable
8,7,1,3.69,0,0,0,0,50,2,0,36,50,3.766139,0,2,8.8,60,Stable
14,107,1,4.38,1,0,1,0,50,4,0,10,50,3.966035,0,3,15.4,60,Stable
8,13,0,4.39,1,0,1,0,50,3,0,52,50,4.146569,0,3,8.8,25,Stable
11,43,1,3.98,0,0,0,0,50,2,0,43,50,3.928009,0,2,12.1,17,Hot
19,17,1,4.33,0,0,0,0,50,6,0,38,50,4.234086,0,8,20.9,3,Slow
8,8,1,3.61,0,0,0,0,20,2,0,38,50,4.03832,0,8,8.8,39,Hot
11,10,1,3.69,0,0,0,0,10,3,0,20,50,3.895937,0,1,12.1,46,Stable
12,93,1,4.1,0,0,0,0,50,3,0,40,50,4.241313,0,2,13.2,4,Stable
8,7,1,3.37,0,0,0,0,50,3,0,41,50,3.965337,1,2,8.8,11,Slow
8,59,1,4.05,0,0,0,0,40,3,0,18,50,3.766234,0,8,8.8,69,Slow
5,9,0,4.08,0,0,0,0,20,2,0,43,50,3.891421,0,1,5.5,4,Slow
5,48,1,4.07,0,0,0,0,50,2,0,45,50,4.089776,0,1,5.5,24,Slow
13,34,0,3.74,0,0,0,0,50,3,0,41,50,3.98799,0,1,14.3,69,Slow
2,7,0,3.91,0,0,0,0,50,1,0,40,50,4.099831,0,8,2.2,58,Stable
8,48,1,4.01,0,0,0,0,1,3,0,17,50,3.854962,0,8,8.8,3,Slow
5.86,5,1,4.55,0,0,0,0,1,2,0,23,50,4.364583,0,8,6.446,4,Slow
7,34,0,3.81,0,0,0,0,6,2,0,43,50,4.013813,0,1,7.7,4,Stable
8,252,1,3.88,0,0,0,0,14,3,0,41,50,3.950812,0,1,8.8,4,Stable
12,11,0,3.7,0,0,0,0,50,3,0,24,50,3.952836,0,2,13.2,10,Stable
2,4,1,3.1,0,0,0,0,1,1,0,40,50,3.422535,0,8,2.2,46,Slow
11,83,0,3.63,0,0,0,0,50,3,0,42,50,3.702875,0,3,12.1,4,Stable
8,7,1,4.14,0,0,0,0,50,2,0,42,50,4.077095,0,2,8.8,4,Hot
16,50,0,3.93,0,0,0,0,18,5,0,32,50,4.310666,0,1,17.6,4,Slow
9,8,1,4.41,1,0,1,0,20,3,0,36,50,4.138885,0,3,9.9,35,Stable
11,38,0,4.11,0,0,0,0,2,2,0,28,50,4.171096,0,1,12.1,69,Stable
8,7,1,3.71,0,0,0,0,50,3,0,50,50,3.8585,0,2,8.8,46,Stable
8,50,1,4.26,1,0,1,0,50,3,0,27,50,3.863845,0,2,8.8,46,Stable
11,85,1,4,0,0,0,0,8,3,0,36,50,3.714286,0,1,12.1,60,Slow
17,75,0,4.18,0,0,0,0,50,5,0,60,50,4.180829,1,2,18.7,4,Stable
2.8,3,1,3.4,0,0,0,0,8,1,0,20,50,4.018735,0,1,3.08,69,Stable
8,7,1,3.43,0,0,0,0,50,3,0,15,50,3.97992,0,2,8.8,25,Slow
5.89,5,1,4.15,0,0,0,0,2,1,0,30,50,3.993333,0,1,6.479,4,Slow
8,7,0,3.4,0,0,0,0,50,3,0,37,50,4.023291,1,2,8.8,25,Stable
1,1,1,3.17,0,0,0,0,50,1,0,16,50,4.166667,0,8,1.1,53,Slow
16,14,0,3.87,0,0,0,0,50,4,0,41,50,4.066326,0,2,17.6,11,Hot
1.66,2,1,4.21,1,0,1,0,50,1,0,34,50,4.393207,0,8,1.826,58,Stable
2.71,3,1,4.33,0,0,0,0,2,1,0,37,50,4.114583,0,8,2.981,60,Slow
16,34,1,4.28,1,0,1,0,9,5,0,39,50,4.230903,1,3,17.6,4,Stable
5,5,0,3.85,0,0,0,0,1,2,0,29,50,4.04378,0,8,5.5,11,Stable
11,26,1,4.04,0,0,0,0,50,3,0,46,50,4.465351,0,3,12.1,60,Stable
6,6,1,3.68,0,0,0,0,5,2,0,39,50,3.995606,0,8,6.6,4,Stable
4.88,25,0,4,0,0,0,0,4,1,0,41,50,3.946791,0,1,5.368,60,Stable
16,14,0,4.27,1,0,1,0,50,5,0,10,50,4.387414,1,3,17.6,4,Hot
11,75,1,3.43,0,0,0,0,50,3,0,25,50,3.682692,0,8,12.1,52,Stable
5,25,0,3.64,0,0,0,0,50,2,0,43,50,3.870735,1,8,5.5,11,Stable
6,10,0,4.06,0,0,0,0,50,2,0,25,50,4.188215,0,2,6.6,4,Hot
6,6,1,3.15,0,0,0,0,50,2,0,62,50,4.19761,0,8,6.6,60,Stable
14,139,1,4.26,1,0,1,0,50,4,0,44,50,4.193457,0,2,15.4,11,Hot
9,17,1,4.18,0,0,0,0,19,3,0,27,50,4.130187,0,1,9.9,52,Slow
5,5,1,4.1,0,0,0,0,1,2,0,35,50,4.089677,0,2,5.5,52,Stable
7,6,1,4.22,1,0,1,0,50,2,0,36,50,4.164804,0,2,7.7,30,Hot
9,11,0,4.4,0,0,0,0,50,3,0,43,50,3.928009,0,2,9.9,52,Slow
15,13,1,3.5,0,0,0,0,50,4,0,41,50,4.228701,0,1,16.5,4,Stable
7,6,0,3.75,0,0,0,0,41,2,0,135,50,3.930514,0,1,7.7,4,Stable
13,11,0,3.97,0,0,0,0,50,3,0,54,50,4.060279,0,4,14.3,60,Stable
7,17,1,3.89,0,0,0,0,50,2,0,35,50,4,0,8,7.7,53,Slow
4,4,0,4.19,1,0,1,0,50,1,0,41,50,4.30112,0,2,4.4,25,Stable
14,84,0,3.27,0,0,0,0,50,4,0,40,50,4.150756,1,2,15.4,2,Stable
8,31,1,4.12,0,0,0,0,50,2,0,43,50,3.809966,0,2,8.8,60,Stable
4,26,1,4.3,1,0,1,0,50,1,0,48,50,4.39831,0,8,4.4,69,Stable
11,10,0,4.16,1,1,0,0,5,2,0,72,50,4.109024,0,2,12.1,4,Hot
5.85,43,1,3.67,0,0,0,0,50,1,0,45,50,4.340771,1,8,6.435,37,Slow
5.69,10,0,3.74,0,0,0,0,3,2,0,20,50,4.074534,0,1,6.259,69,Stable
5.71,84,0,3.9,0,0,0,0,50,2,0,47,50,4.197459,0,5,6.281,11,Hot
9,84,0,4.3,0,0,0,0,50,3,0,43,50,4.246192,0,3,9.9,4,Stable
12,11,0,3.6,0,0,0,0,50,3,0,43,50,4.123943,0,1,13.2,46,Stable
5,5,0,4.19,1,0,1,0,9,1,0,38,50,4.260006,0,3,5.5,4,Hot
9,8,0,4.5,0,0,0,0,50,3,0,46,50,3.945224,1,2,9.9,2,Slow
9,13,1,3.75,0,0,0,0,50,3,0,36,50,4.058499,0,8,9.9,4,Stable
7,13,1,3.74,0,0,0,0,50,2,0,41,50,3.949422,1,2,7.7,46,Stable
7,6,0,3.36,0,0,0,0,50,2,0,21,50,3.85193,1,8,7.7,11,Slow
15,13,0,3.88,0,0,0,0,50,4,0,40,50,3.893694,0,2,16.5,11,Stable
8,7,1,4.5,0,0,0,0,50,2,0,33,50,4.326463,1,8,8.8,17,Slow
16,108,1,4.25,1,0,1,0,50,4,0,40,50,4.201298,1,4,17.6,53,Hot
8,42,0,4.47,1,0,1,0,50,3,0,48,50,4.274866,0,3,8.8,4,Stable
9,8,1,4.08,0,0,0,0,50,3,0,33,50,4.108849,0,2,9.9,4,Stable
9,8,0,4.08,0,0,0,0,3,3,0,36,50,4.044769,0,8,9.9,11,Stable
3.65,4,1,3.93,0,0,0,0,50,1,0,81,50,4.196499,0,8,4.015,3,Hot
11,76,0,4.23,0,0,0,0,50,2,0,43,50,3.917353,0,3,12.1,4,Stable
8,7,1,3.41,0,0,0,0,1,3,0,36,50,3.475584,0,2,8.8,20,Stable
8,9,0,4.22,0,0,0,0,50,3,0,41,50,4.020435,0,3,8.8,52,Stable
8,7,1,3.6,0,0,0,0,4,3,0,139,50,4.131071,0,1,8.8,53,Stable
12,11,1,1,0,0,0,0,4,3,0,25,50,3,0,1,13.2,69,Slow
8,7,0,3.92,0,0,0,0,50,3,0,20,50,4.094905,0,2,8.8,39,Hot
6,22,1,4.45,0,0,0,0,1,2,0,41,50,3.855173,0,2,6.6,53,Stable
2.69,3,0,5,0,0,0,0,50,1,0,43,50,4.247714,0,1,2.959,52,Slow
1.67,2,1,3.59,1,0,0,1,2,1,0,43,50,3.967568,0,8,1.837,43,Slow
6,11,0,3,0,0,0,0,50,2,0,17,50,4.032865,0,2,6.6,60,Slow
8,7,1,3.66,0,0,0,0,50,2,0,32,50,4.002227,0,2,8.8,60,Stable
3,17,0,4.17,0,0,0,0,50,1,0,21,50,4.303985,0,8,3.3,11,Stable
3,3,1,3.63,0,0,0,0,3,1,0,26,50,4.056169,0,8,3.3,4,Slow
1,8,0,3.75,0,0,0,0,1,1,0,39,50,4.170213,0,8,1.1,60,Slow
5,5,0,3.76,0,0,0,0,18,2,0,48,50,3.884544,0,2,5.5,60,Stable
11,10,1,2.77,0,0,0,0,3,2,0,49,50,3.545455,0,1,12.1,46,Slow
2.72,17,1,3.63,0,0,0,0,3,1,0,43,50,4.179425,0,1,2.992,39,Stable
3.81,4,0,3.48,0,0,0,0,1,1,0,37,50,3.983202,0,1,4.191,4,Stable
11,10,1,4.14,0,0,0,0,50,3,0,41,50,3.970731,0,3,12.1,53,Slow
6,6,1,3.99,0,0,0,0,5,2,0,38,50,4.153031,0,8,6.6,13,Slow
8,8,0,4.3,1,0,1,0,50,3,0,41,50,3.994718,0,2,8.8,57,Hot
8,59,0,3.78,0,0,0,0,5,3,0,41,50,3.871359,1,1,8.8,24,Slow
15,13,1,3.73,0,0,0,0,50,4,0,28,50,3.818635,0,2,16.5,24,Stable
11,10,1,4,0,0,0,0,50,2,0,39,50,3.92888,0,2,12.1,4,Slow
2.81,3,1,3.5,0,0,0,0,1,1,0,35,50,4.146957,1,8,3.091,4,Slow
6,17,0,4.24,1,0,1,0,50,2,0,44,50,4.155996,0,2,6.6,60,Stable
5.66,5,0,4.21,1,0,1,0,50,2,0,35,50,4.053972,0,6,6.226,4,Stable
6,7,0,3.75,0,0,0,0,50,2,0,31,50,4.055231,1,1,6.6,4,Hot
8,84,0,3.6,1,0,0,1,50,3,0,36,50,3.968269,1,2,8.8,58,Hot
7,9,1,4.19,0,0,0,0,10,2,0,43,50,4.105967,0,2,7.7,24,Hot
14,50,1,5,0,0,0,0,8,3,0,43,50,3.872044,0,2,15.4,57,Slow
1.84,2,1,3.68,0,0,0,0,50,1,0,57,50,3.991736,0,8,2.024,58,Slow
8,7,0,4.05,0,0,0,0,50,2,0,24,50,3.892704,0,1,8.8,60,Stable
9,8,0,4.03,0,0,0,0,50,3,0,38,50,4.208615,0,3,9.9,60,Hot
7,22,0,4.46,0,0,0,0,50,2,0,51,50,4.236471,0,3,7.7,25,Slow
5,9,1,4.67,0,0,0,0,50,2,0,140,50,4.486631,0,8,5.5,58,Slow
3.72,11,1,4.29,1,0,1,0,50,1,0,21,50,4.350176,0,8,4.092,4,Stable
3.81,59,0,3.74,0,0,0,0,50,1,0,41,50,3.933581,0,2,4.191,67,Stable
4.93,5,1,3.36,0,0,0,0,50,1,0,45,50,3.867547,0,2,5.423,46,Stable
16,14,1,3.34,0,0,0,0,20,4,0,26,50,3.853576,0,8,17.6,43,Stable
9,8,0,4.07,0,0,0,0,50,3,0,55,50,4.151916,0,3,9.9,4,Stable
8,22,1,4.6,0,0,0,0,50,2,0,24,50,4.238095,0,8,8.8,60,Slow
8,11,1,3.82,0,0,0,0,50,2,0,37,50,4.240677,0,3,8.8,60,Hot
5,41,1,3.67,0,0,0,0,1,2,0,43,50,4.013813,0,1,5.5,4,Slow
14,51,0,3.73,0,0,0,0,50,3,0,43,50,4.014063,1,2,15.4,60,Stable
14,14,0,5,0,0,0,0,5,4,0,27,50,3.955908,0,8,15.4,18,Slow
8,108,0,3.96,0,0,0,0,50,2,0,41,50,4.224605,0,2,8.8,60,Hot
9,8,0,3.47,0,0,0,0,50,3,0,32,50,3.981329,0,2,9.9,69,Stable
16,88,0,3.67,0,0,0,0,50,4,0,32,50,4.044482,1,3,17.6,4,Slow
7,6,0,3.88,0,0,0,0,50,2,0,48,50,3.884544,0,2,7.7,46,Hot
3.66,4,0,4.48,1,0,1,0,50,1,0,49,50,4.462302,1,8,4.026,46,Hot
6,76,0,3.61,0,0,0,0,50,2,0,41,50,4.030377,0,2,6.6,3,Stable
4.81,5,0,3.84,0,0,0,0,3,1,0,40,50,3.998651,0,1,5.291,52,Hot
8,7,1,3.52,0,0,0,0,50,3,0,39,50,4.109477,0,2,8.8,46,Stable
8,7,1,4.17,0,0,0,0,21,3,0,41,50,4.146857,0,2,8.8,2,Hot
14,12,0,3.94,0,0,0,0,50,4,0,41,50,4.105778,1,2,15.4,46,Stable
4.67,4,1,3.92,0,0,0,0,50,1,0,138,50,4.264659,0,8,5.137,11,Hot
1.8,2,1,4.2,0,0,0,0,1,1,0,41,50,4.079644,1,1,1.98,43,Stable
5.9,5,1,3.5,0,0,0,0,50,2,0,58,50,4.254208,0,8,6.49,52,Stable
5,5,0,4.64,1,0,1,0,31,2,0,35,50,4.422521,0,8,5.5,58,Stable
12,11,0,4.15,0,0,0,0,50,3,0,36,50,4.111647,1,4,13.2,69,Hot
5,5,0,4.07,0,0,0,0,50,2,0,32,50,4.283611,0,8,5.5,25,Hot
12,76,0,4.17,0,0,0,0,50,3,0,38,50,4.127921,0,4,13.2,37,Hot
6,6,1,3.96,0,0,0,0,50,2,0,35,50,4.089677,0,2,6.6,25,Hot
9,51,0,4.11,0,0,0,0,50,3,0,43,50,4.006692,0,2,9.9,4,Stable
15,13,0,4.34,1,0,1,0,50,4,0,10,50,4.387414,1,3,16.5,60,Hot
8,7,1,3.99,0,0,0,0,17,3,0,23,50,4.04517,1,3,8.8,52,Stable
8,11,1,3.84,0,0,0,0,50,2,0,43,50,4.260027,0,2,8.8,24,Stable
8,7,0,3.5,0,0,0,0,4,2,0,139,50,4.216954,0,1,8.8,11,Stable
2.69,3,1,3.32,0,0,0,0,50,1,0,127,50,3.958549,0,8,2.959,11,Stable
6,29,0,3.71,0,0,0,0,7,2,0,42,50,4.069069,0,8,6.6,69,Stable
5.83,64,1,3.19,0,0,0,0,50,2,0,9,50,4.118349,0,3,6.413,69,Slow
11,10,1,4.34,1,0,1,0,50,2,0,40,50,4.165001,0,2,12.1,52,Stable
27,23,1,4.25,0,0,0,0,50,7,0,26,50,3.937343,0,1,29.7,5,Slow
4,4,1,5,0,0,0,0,50,1,0,58,50,4.254208,0,8,4.4,4,Slow
16,14,0,3.74,0,0,0,0,50,4,0,46,50,4.310433,0,2,17.6,37,Hot
11,18,1,4.14,0,0,0,0,50,3,0,46,50,4.218866,1,2,12.1,46,Hot
8,30,0,3.61,0,0,0,0,50,2,0,42,50,4.105127,0,2,8.8,60,Hot
11,12,0,3.96,0,0,0,0,50,2,0,23,50,4.122466,0,2,12.1,25,Hot
9,8,1,3.72,0,0,0,0,5,3,0,38,50,3.99759,0,8,9.9,60,Stable
12,11,0,3.94,0,0,0,0,50,3,0,17,50,4.032865,0,2,13.2,4,Stable
7,84,1,3.7,0,0,0,0,27,2,0,38,50,3.779468,0,1,7.7,25,Slow
8,7,0,3.97,0,0,0,0,50,3,0,14,50,3.870918,0,2,8.8,39,Stable
9,8,0,4.28,1,0,1,0,50,3,0,39,50,3.92888,0,2,9.9,4,Stable
8,7,0,3.4,0,0,0,0,50,2,0,14,50,3.829268,0,1,8.8,69,Stable
12,87,0,4.11,0,0,0,0,15,3,0,40,50,4.201298,1,3,13.2,60,Hot
13,72,0,3.99,0,0,0,0,50,3,0,48,50,4.420438,1,2,14.3,4,Stable
3,3,0,3.2,1,1,0,0,50,1,0,32,50,4.222846,0,2,3.3,60,Stable
5,5,0,3.2,0,0,0,0,10,2,0,48,50,3.884544,0,2,5.5,24,Stable
12,11,0,3.68,0,0,0,0,50,3,0,139,50,3.776637,0,3,13.2,11,Stable
8,7,0,4,0,0,0,0,50,3,0,36,50,4.127902,0,1,8.8,46,Slow
7,6,1,3.98,1,1,0,0,50,2,0,27,50,4.277078,0,1,7.7,60,Stable
9,76,0,3.55,0,0,0,0,50,3,0,36,50,3.968269,1,2,9.9,24,Hot
13,11,0,4.12,0,0,0,0,50,3,0,36,50,4.147842,1,3,14.3,4,Hot
7,25,0,3.5,0,0,0,0,2,2,0,27,50,4.192894,0,2,7.7,53,Stable
3.87,4,1,3.68,0,0,0,0,1,1,0,40,50,3.626415,0,1,4.257,24,Stable
15,92,0,3.51,0,0,0,0,50,4,0,38,50,4.127921,0,4,16.5,53,Slow
5.91,5,0,3.38,0,0,0,0,50,2,0,36,50,3.866903,0,2,6.501,60,Stable
3,8,1,3.79,0,0,0,0,1,1,0,41,50,3.98799,0,1,3.3,57,Slow
8,7,1,4.25,1,0,1,0,50,2,0,44,50,4.155032,0,3,8.8,4,Hot
6,9,1,4.08,0,0,0,0,50,2,0,41,50,4.224605,0,2,6.6,39,Hot
5,19,0,3.71,0,0,0,0,15,2,0,11,50,3.961905,0,8,5.5,60,Slow
7,6,1,4.07,0,0,0,0,50,2,0,41,50,4.235939,0,2,7.7,53,Slow
