price,retail_price,uses_ad_boosts,rating,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,merchant_rating,merchant_has_profile_picture,size_encoded,price_converted,color_encoded,units_sold_categories
14,13,0,4.5,1,0,1,0,50,3,0,40,50,4.04772518683624,0,2,15.400000000000002,25,Slow
6,26,0,3.25,0,0,0,0,50,2,0,40,50,3.646464646464647,0,1,6.6000000000000005,4,Slow
13,11,1,4,0,0,0,0,29,3,0,42,50,4.032956080706961,0,2,14.3,69,Slow
11,50,0,4.22,1,0,1,0,50,3,0,43,50,3.967520145210528,0,3,12.1,60,Hot
4,4,0,3.39,0,0,0,0,7,1,0,48,50,3.884543645859239,0,2,4.4,46,Stable
5.77,16,0,3.72,0,0,0,0,50,2,0,44,50,4.220091324200913,0,4,6.347,4,Stable
9,50,0,4.17,0,0,0,0,50,3,0,41,50,4.007149477028995,0,3,9.9,4,Hot
11,16,1,3.75,0,0,0,0,50,2,0,42,50,4.15239979798147,1,1,12.1,4,Hot
9,22,1,4.24,0,0,0,0,7,3,0,51,50,4.231842338352524,0,2,9.9,25,Stable
5.8100000000000005,34,1,3.54,0,0,0,0,2,2,0,43,50,4.006692220293909,0,1,6.391000000000001,53,Stable
11,59,0,3.66,0,0,0,0,50,3,0,54,50,4.194554146747038,0,3,12.1,67,Slow
11,10,0,3.69,0,0,0,0,50,2,0,37,50,4.023291043,1,2,12.1,53,Hot
8,7,1,3.53,0,0,0,0,50,3,0,42,50,3.903585657370518,0,8,8.8,11,Stable
11,10,0,3.65,0,0,0,0,50,3,0,46,50,4.310432990739798,0,2,12.1,60,Hot
6,6,0,4.07,0,0,0,0,50,2,0,24,50,3.908535421042582,0,1,6.6000000000000005,60,Stable
5,6,0,4.07,0,0,0,0,50,1,0,41,50,4.048355604368784,0,2,5.5,22,Stable
6,6,1,3.92,0,0,0,0,50,2,0,38,50,3.923458540042523,0,1,6.6000000000000005,52,Stable
8,7,1,4.02,0,0,0,0,50,2,0,43,50,4.105967054218412,0,2,8.8,4,Stable
13,26,0,4.06,0,0,0,0,50,3,0,35,50,4.4630635524171645,0,8,14.3,58,Slow
11,10,0,3.73,0,0,0,0,5,3,0,68,50,4.024054982817869,0,8,12.1,69,Slow
5.65,25,0,3.65,0,0,0,0,50,1,0,43,50,4.01760068186661,1,8,6.215000000000001,52,Hot
8,16,0,4.04,0,0,0,0,9,2,0,43,50,4.194270122783084,0,2,8.8,60,Hot
3,3,1,4.29,1,0,1,0,5,1,0,34,50,3.883809523809524,0,2,3.3000000000000003,4,Slow
8,7,0,3.88,0,0,0,0,1,2,0,25,50,3.736526946107785,0,1,8.8,69,Slow
13,14,0,3.74,0,0,0,0,50,3,0,18,50,3.941090376875229,0,2,14.3,11,Hot
11,88,0,4.1,0,0,0,0,25,3,0,35,50,4.022153226483176,1,2,12.1,69,Stable
7,22,0,3.5,0,0,0,0,3,2,0,37,50,3.760287393860222,0,1,7.700000000000001,46,Slow
5,5,0,3.97,0,0,0,0,6,2,0,29,50,3.775450843513671,0,1,5.5,60,Stable
6,6,0,3.84,0,0,0,0,50,2,0,39,50,3.928879661292949,0,6,6.6000000000000005,4,Stable
3,3,1,4.12,0,0,0,0,6,1,0,49,50,4.1214837434884135,1,2,3.3000000000000003,52,Hot
12,26,0,4.16,0,0,0,0,50,3,0,43,50,4.100615674746242,0,2,13.2,60,Stable
11,10,1,3.09,0,0,0,0,50,3,0,38,50,3.967610844908109,0,2,12.1,4,Slow
8,118,0,3.85,0,0,0,0,50,2,0,43,50,4.02469661486055,0,2,8.8,61,Hot
6,6,0,3.07,0,0,0,0,1,2,0,27,50,3.930572945900436,0,1,6.6000000000000005,4,Slow
9,57,0,3.63,0,0,0,0,50,3,0,71,50,4.143054978534829,0,2,9.9,4,Stable
8,7,0,3.6,0,0,0,0,50,3,0,24,50,3.881463802704853,0,2,8.8,46,Stable
5,5,0,5,0,0,0,0,13,2,0,41,50,4.224604966139955,0,4,5.5,4,Slow
8,7,0,3.71,0,0,0,0,5,2,0,23,50,3.5450236966824646,0,1,8.8,25,Slow
9,8,1,3.94,0,0,0,0,50,3,0,41,50,4.079885575038406,0,3,9.9,60,Hot
8,7,1,3.32,0,0,0,0,30,3,0,28,50,4.080890773644167,1,3,8.8,52,Hot
4.8100000000000005,5,1,5,0,0,0,0,5,1,0,47,50,4.333333333333333,0,1,5.291000000000001,69,Slow
14,104,1,3.44,0,0,0,0,50,4,0,31,50,3.76158940397351,0,2,15.400000000000002,43,Slow
8,26,0,5,0,0,0,0,50,2,0,33,50,3.659420289855072,0,2,8.8,69,Slow
7,81,1,3.57,0,0,0,0,30,2,0,43,50,3.8566166798211,1,1,7.700000000000001,24,Slow
3,3,0,3.67,0,0,0,0,2,1,0,40,50,4.291469816272966,0,8,3.3000000000000003,60,Slow
8,8,0,3.63,0,0,0,0,50,3,0,38,50,4.089721749006246,0,2,8.8,60,Stable
8,10,0,3.5,0,0,0,0,5,2,0,20,50,3.786324786324786,0,1,8.8,69,Slow
12,11,0,3.34,0,0,0,0,50,3,0,14,50,3.681684622918707,1,2,13.2,11,Stable
11,22,1,2.71,2,1,0,1,1,2,0,43,50,4.018766756032171,0,8,12.1,4,Slow
8,7,1,3,0,0,0,0,50,2,0,35,50,4.484396671289876,0,2,8.8,60,Slow
8,7,0,4.39,1,0,1,0,50,3,0,38,50,4.212403100775194,0,2,8.8,37,Slow
6,30,0,3.53,0,0,0,0,50,2,0,41,50,3.793733681462141,0,2,6.6000000000000005,11,Stable
11,26,0,4.25,0,0,0,0,50,2,0,70,50,4.054919908466819,1,8,12.1,37,Slow
8,7,1,3.86,0,0,0,0,2,3,0,28,50,4.390326209223847,0,1,8.8,53,Slow
8,7,0,3.58,0,0,0,0,24,2,0,36,50,4.014180721756337,0,2,8.8,60,Stable
9,9,1,3.74,0,0,0,0,50,3,0,44,50,4.203725356458476,0,2,9.9,60,Hot
14,12,0,5,0,0,0,0,5,3,0,41,50,4.173049799283932,0,8,15.400000000000002,46,Slow
13,11,1,3.88,0,0,0,0,34,3,0,19,50,3.981073222310336,0,5,14.3,53,Stable
4.84,5,1,4.09,0,0,0,0,2,1,0,43,50,3.9514876700416175,1,1,5.324,60,Slow
5,5,0,4.11,0,0,0,0,50,2,0,43,50,4.044844768110387,0,4,5.5,52,Stable
14,89,1,3.43,0,0,0,0,9,3,0,40,50,4.231746031746032,0,2,15.400000000000002,45,Stable
3,60,1,3.57,1,0,0,1,1,1,0,27,50,3.952,0,8,3.3000000000000003,25,Slow
7,6,0,3.35,0,0,0,0,4,2,0,47,50,3.7324733595064497,0,2,7.700000000000001,46,Hot
5,5,0,3.93,0,0,0,0,50,1,0,29,50,4.095287866910548,0,2,5.5,11,Hot
9,8,0,4.07,0,0,0,0,50,3,0,22,50,4.336583273766976,0,3,9.9,69,Slow
9,8,1,4.22,0,0,0,0,50,3,0,138,50,4.264658501827795,0,3,9.9,4,Stable
8,11,0,4.13,0,0,0,0,50,3,0,15,50,4.30635838150289,0,2,8.8,43,Stable
11,10,0,2,0,0,0,0,50,3,0,19,50,3.999061341343221,0,2,12.1,69,Slow
19,17,0,3.77,1,1,0,0,2,5,0,27,50,3.959994727476438,0,8,20.9,57,Stable
8,25,0,3.65,0,0,0,0,50,3,0,39,50,4.227584840882081,1,2,8.8,69,Hot
7,6,0,3.91,0,0,0,0,50,2,0,32,50,4.124874220165023,0,2,7.700000000000001,53,Hot
12,11,0,3.11,0,0,0,0,3,3,0,29,50,3.775450843513671,0,1,13.2,46,Stable
7,6,0,3.19,0,0,0,0,50,2,0,43,50,4.012953645219998,1,3,7.700000000000001,2,Stable
8,17,1,3.93,0,0,0,0,50,2,0,41,50,3.984157051833993,0,3,8.8,4,Stable
8,7,1,5,0,0,0,0,50,3,0,10,50,3.966034958601656,0,3,8.8,25,Slow
11,10,0,4.32,1,0,1,0,1,2,0,39,1,4.29226618705036,0,5,12.1,4,Hot
11,30,0,5,0,0,0,0,10,2,0,33,50,4.007246376811594,0,1,12.1,2,Slow
3.7,47,1,3.18,0,0,0,0,9,1,0,38,50,3.4094707520891365,0,8,4.07,46,Slow
14,12,1,3.75,0,0,0,0,48,3,0,37,50,4.030461482337205,0,3,15.400000000000002,4,Stable
11,10,1,4.26,1,0,1,0,50,2,0,38,50,4.1023209420732165,0,1,12.1,37,Stable
18,16,1,3.63,1,0,0,1,50,5,0,27,50,4.146030245746692,0,8,19.8,69,Stable
12,118,1,4.29,1,0,1,0,50,3,0,38,50,4.256076906849893,0,2,13.2,4,Hot
14,43,1,4.05,0,0,0,0,50,3,0,43,50,3.8720443837787855,0,2,15.400000000000002,37,Stable
8,75,0,4.33,0,0,0,0,50,3,0,41,50,4.002933165723864,0,2,8.8,4,Slow
1.77,2,1,4.03,0,0,0,0,50,1,0,45,50,4.237547892720307,0,8,1.9470000000000005,60,Hot
3.73,9,0,4.14,0,0,0,0,50,1,0,44,50,4.145660706498037,0,2,4.103000000000001,25,Stable
8,22,0,3.92,0,0,0,0,47,2,0,43,50,4.049640276733805,0,2,8.8,4,Slow
18,27,1,4.09,0,0,0,0,50,5,0,42,50,4.052917060864081,0,3,19.8,11,Stable
4,4,1,4.07,0,0,0,0,50,1,0,48,50,3.884543645859239,0,2,4.4,69,Slow
5.68,7,0,3.89,0,0,0,0,50,1,0,41,50,4.05448038176034,0,8,6.248,11,Hot
1.75,6,1,3,0,0,0,0,1,1,0,35,50,4.06901509705248,0,8,1.9250000000000005,4,Slow
14,84,1,4.13,0,0,0,0,2,3,0,43,50,3.7078916372202593,0,8,15.400000000000002,60,Slow
8,7,1,2.75,0,0,0,0,5,3,0,25,50,3.9568109820485744,0,8,8.8,53,Stable
6,9,0,4.04,0,0,0,0,50,2,0,41,50,4.032946686271306,1,2,6.6000000000000005,46,Hot
5.89,5,0,3.25,0,0,0,0,2,2,0,24,50,3.849592549476135,0,1,6.479,53,Stable
5,5,1,3.77,0,0,0,0,50,1,0,39,50,4.288179242853464,0,3,5.5,60,Stable
2.71,3,0,4.03,0,0,0,0,50,1,0,38,50,4.04915734980066,0,2,2.9810000000000003,25,Hot
11,10,0,5,0,0,0,0,3,2,0,42,50,4.247491638795987,0,8,12.1,11,Slow
16,14,0,4.1,0,0,0,0,50,4,0,44,50,4.155031839552461,0,2,17.6,11,Slow
7,26,0,4.01,0,0,0,0,50,2,0,37,50,4.216694976947343,0,2,7.700000000000001,60,Stable
4,4,1,1,0,0,0,0,20,1,0,44,50,3.515748031496063,0,1,4.4,11,Slow
6,6,1,3.13,0,0,0,0,50,2,0,41,50,4.079885575038406,0,2,6.6000000000000005,46,Slow
8,17,0,5,0,0,0,0,50,3,0,48,50,3.625,0,2,8.8,60,Slow
4,4,1,4.24,1,0,1,0,50,1,0,50,50,3.8584998362266623,0,2,4.4,67,Slow
11,20,0,3.92,0,0,0,0,16,3,0,41,50,3.871635276048824,0,2,12.1,11,Hot
12,59,0,3.47,0,0,0,0,50,3,0,41,50,4.062360801781737,0,2,13.2,60,Stable
11,11,0,2.99,0,0,0,0,50,2,0,17,50,4.032864741641338,0,2,12.1,67,Stable
1.91,2,0,4.05,0,0,0,0,2,1,0,22,50,4.105460608586911,0,1,2.101,11,Hot
5.7,58,0,3.45,0,0,0,0,50,1,0,45,50,4.096233744650796,0,5,6.2700000000000005,4,Hot
8,17,0,4.47,1,0,1,0,50,2,0,40,50,4.397350993377484,0,2,8.8,4,Stable
9,8,0,3.58,0,0,0,0,50,3,0,43,50,3.8568843202548138,0,2,9.9,52,Stable
5.72,9,0,2.5,0,0,0,0,5,1,0,33,50,3.899490167516388,0,1,6.292,25,Slow
2,10,0,3.2,0,0,0,0,1,1,0,41,50,3.99063829787234,0,8,2.2,60,Slow
9,9,0,4.16,0,0,0,0,50,3,0,43,50,3.940158528468568,0,2,9.9,52,Stable
15,13,0,4,0,0,0,0,50,4,0,42,50,4.021148036253776,0,2,16.5,60,Slow
20,17,0,4.17,0,0,0,0,50,6,0,36,50,3.923076923076923,0,2,22,53,Slow
6,9,1,3.67,0,0,0,0,50,2,0,42,50,4.024242424242424,0,2,6.6000000000000005,60,Stable
3,3,1,3.08,0,0,0,0,1,1,0,38,50,3.964591733870968,0,8,3.3000000000000003,4,Stable
9,10,0,4.15,0,0,0,0,50,3,0,31,50,4.306990358126722,0,1,9.9,53,Hot
8,8,1,3.98,0,0,0,0,50,3,0,42,50,3.939481594918042,0,2,8.8,4,Hot
12,75,1,2.82,0,0,0,0,1,3,0,38,50,3.034482758620689,0,1,13.2,64,Slow
11,13,1,3.8,0,0,0,0,10,2,0,41,50,4.020434709634105,0,5,12.1,11,Slow
9,22,1,3.3,0,0,0,0,50,3,0,43,50,3.9514876700416175,1,2,9.9,60,Slow
7,6,0,4.33,1,0,1,0,50,2,0,34,50,4.323907689501049,0,3,7.700000000000001,60,Stable
5.92,9,1,3.71,0,0,0,0,18,1,0,43,50,4.2128867998433215,0,1,6.5120000000000005,11,Slow
8,48,0,4.34,1,0,1,0,50,2,0,9,50,4.337349397590361,0,1,8.8,11,Stable
11,134,1,3.54,0,0,0,0,50,3,0,46,50,4.071651090342679,0,2,12.1,4,Slow
8,7,1,3.62,0,0,0,0,50,3,0,38,50,3.901216058637348,0,8,8.8,4,Hot
15,115,1,3.94,0,0,0,0,2,4,0,38,50,4.256076906849893,0,3,16.5,60,Hot
8,7,1,3.59,0,0,0,0,38,2,0,23,50,4.045170200666179,1,3,8.8,3,Hot
1.68,2,1,3.95,0,0,0,0,1,1,0,23,50,4.045170200666179,1,8,1.848,53,Stable
24,59,1,4.21,0,0,0,0,50,6,0,26,50,4.308276199804114,0,8,26.4,3,Stable
5.65,26,0,3.67,0,0,0,0,50,1,0,32,50,4.299207397622193,0,8,6.215000000000001,11,Slow
13,11,0,4.35,1,0,1,0,50,3,0,139,50,4.047619047619048,0,1,14.3,50,Slow
16,106,0,4.07,0,0,0,0,50,5,0,40,50,4.2336827213684005,0,3,17.6,60,Slow
5.83,5,0,4.36,0,0,0,0,3,1,0,24,50,3.952836128441417,0,1,6.413,69,Slow
7,7,0,3.32,0,0,0,0,50,2,0,31,50,4.0583906954664135,0,1,7.700000000000001,4,Stable
8,27,1,3.98,0,0,0,0,1,3,0,43,50,4.216412924163604,0,2,8.8,4,Stable
5.65,9,0,4.23,0,0,0,0,50,2,0,20,50,4.088904951210697,0,4,6.215000000000001,67,Stable
1.8,2,1,3.68,0,0,0,0,4,1,0,20,50,4.041371158392435,0,1,1.98,30,Stable
7,6,1,3,0,0,0,0,50,2,0,41,50,3.9349673202614377,0,6,7.700000000000001,4,Slow
9,108,0,4.06,0,0,0,0,50,3,0,42,50,3.849511290866195,0,2,9.9,4,Stable
12,11,0,3.49,0,0,0,0,50,3,0,139,50,3.776636713735559,0,3,13.2,11,Stable
8,7,0,3.84,0,0,0,0,50,2,0,31,50,3.837956204379562,1,2,8.8,60,Stable
11,10,1,3.74,0,0,0,0,50,3,0,41,50,3.954443094812409,1,1,12.1,4,Stable
8,7,0,3.54,0,0,0,0,50,3,0,31,50,4.000143410296859,0,1,8.8,60,Hot
7,6,0,4,0,0,0,0,7,2,0,24,50,4.039127645926876,0,1,7.700000000000001,3,Slow
6,13,0,3.51,0,0,0,0,50,2,0,43,50,3.870734673438729,1,2,6.6000000000000005,46,Stable
6,22,1,4.19,0,0,0,0,3,2,0,55,50,4.417272462925269,0,8,6.6000000000000005,11,Stable
13,25,1,3.42,0,0,0,0,50,3,0,41,50,3.9504034000864414,1,2,14.3,56,Slow
7,50,1,4.08,0,0,0,0,50,2,0,41,50,3.967484133824336,0,2,7.700000000000001,4,Stable
13,11,1,3.5,0,0,0,0,10,3,0,30,50,4.024460097530769,0,2,14.3,53,Stable
12,14,0,3.88,0,0,0,0,50,3,0,22,50,3.8846153846153846,0,2,13.2,4,Slow
5.71,13,1,4.23,1,0,1,0,50,1,0,38,50,4.242653006201133,0,2,6.281000000000001,53,Stable
11,51,1,3,0,0,0,0,50,2,0,43,50,4.001277435837882,1,2,12.1,60,Slow
3.79,49,0,3.93,0,0,0,0,2,1,0,8,50,4.046825382901455,0,1,4.1690000000000005,53,Hot
8,10,0,3.39,0,0,0,0,3,2,0,23,50,3.682758620689655,0,1,8.8,39,Slow
2,3,0,4.09,0,0,0,0,50,1,0,38,50,4.04915734980066,0,2,2.2,60,Hot
6,22,0,3.74,0,0,0,0,50,2,0,38,50,4.016772974249941,0,2,6.6000000000000005,69,Stable
6,6,0,4.2,0,0,0,0,5,2,0,20,50,3.7222222222222223,0,1,6.6000000000000005,62,Slow
13,11,0,3.75,0,0,0,0,35,3,0,43,50,4.100615674746242,0,1,14.3,67,Slow
8,25,1,4.25,0,0,0,0,50,3,0,43,50,3.900294695481336,0,3,8.8,46,Stable
7,6,0,5,0,0,0,0,50,2,0,140,50,5,0,1,7.700000000000001,3,Slow
11,10,0,4.05,0,0,0,0,14,3,0,54,50,4.064925465073303,0,3,12.1,4,Stable
11,152,0,3.91,0,0,0,0,50,2,0,43,50,3.908359907316066,0,1,12.1,11,Stable
8,7,1,3.8,0,0,0,0,50,3,0,44,50,4.203725356458476,0,2,8.8,25,Stable
1.65,2,1,3.67,0,0,0,0,1,1,0,38,50,3.9587902370003536,0,8,1.815,60,Stable
8,22,0,3.7,0,0,0,0,50,3,0,43,50,4.084799278304015,0,2,8.8,4,Hot
12,11,1,3.76,0,0,0,0,20,3,0,43,50,4.046733668341709,0,2,13.2,60,Stable
9,8,1,3.84,0,0,0,0,50,3,0,30,50,4.137581777804454,1,3,9.9,60,Hot
8,7,0,3.33,0,0,0,0,50,2,0,43,50,3.80168428005284,1,3,8.8,4,Hot
11,50,1,3,0,0,0,0,50,3,0,36,50,2.9411764705882355,0,2,12.1,4,Slow
11,10,0,4.29,0,0,0,0,50,2,0,21,50,3.842469705712637,0,1,12.1,11,Stable
9,8,0,3.75,0,0,0,0,50,3,0,41,50,3.8211856171039846,0,2,9.9,53,Stable
7,13,0,3.12,0,0,0,0,50,2,0,42,50,3.849511290866195,0,3,7.700000000000001,2,Hot
6,6,0,3.93,0,0,0,0,50,2,0,38,50,4.04915734980066,0,2,6.6000000000000005,4,Slow
7,14,0,4.24,0,0,0,0,50,2,0,43,50,4.143965517241379,0,4,7.700000000000001,53,Slow
11,106,1,3.92,1,0,0,1,12,3,0,45,50,4.068664567807756,1,2,12.1,60,Hot
11,85,1,4.08,0,0,0,0,50,3,0,40,50,4.334078212290502,0,2,12.1,24,Stable
7,6,0,4.12,0,0,0,0,50,2,0,47,50,4.06135865595325,0,2,7.700000000000001,4,Stable
8,72,0,4.01,0,0,0,0,50,2,0,41,50,3.91247582205029,0,2,8.8,61,Stable
15,13,0,3.95,0,0,0,0,34,4,0,41,50,4.040497478575627,0,2,16.5,11,Stable
9,46,0,4.86,0,0,0,0,30,3,0,74,30,4.228007181328546,0,8,9.9,58,Slow
7,6,0,4.41,1,0,1,0,2,2,0,17,50,4.101384943181818,0,2,7.700000000000001,56,Hot
11,10,1,3.08,0,0,0,0,3,2,0,47,50,3.689320388349514,0,1,12.1,46,Slow
6,10,0,3,0,0,0,0,3,2,0,20,50,3.676724137931034,0,1,6.6000000000000005,69,Stable
8,10,0,4.07,0,0,0,0,3,2,0,23,50,4.040650406504065,0,1,8.8,62,Slow
2,2,1,2.92,0,0,0,0,1,1,0,25,50,3.9754098360655736,0,5,2.2,29,Slow
8,13,0,4.04,0,0,0,0,50,2,0,51,50,4.231842338352524,0,3,8.8,25,Slow
22,159,0,4.04,0,0,0,0,50,5,0,80,50,4.097966728280961,0,2,24.200000000000003,4,Stable
11,10,0,3.89,0,0,0,0,50,3,0,42,50,4.193588786397245,0,1,12.1,60,Stable
6,6,1,3.73,0,0,0,0,50,2,0,50,50,3.8584998362266623,0,2,6.6000000000000005,69,Stable
6,38,0,4.22,0,0,0,0,50,2,0,40,50,4.293899648587566,0,3,6.6000000000000005,4,Stable
9,50,1,3.84,0,0,0,0,50,3,0,42,50,3.948409020698177,0,2,9.9,25,Slow
12,11,1,3.64,0,0,0,0,29,3,0,36,50,4.138885385322258,0,2,13.2,4,Hot
6,6,1,3.71,0,0,0,0,49,2,0,38,50,4.0732797140303845,0,8,6.6000000000000005,4,Hot
9,33,0,3.81,0,0,0,0,50,3,0,45,50,4.166509285489456,0,2,9.9,4,Stable
18,47,0,4.62,2,1,0,1,5,5,0,82,50,4.2266211604095565,1,8,19.8,4,Slow
11,108,0,2.95,0,0,0,0,50,3,0,52,50,3.8730828220858897,0,2,12.1,43,Stable
13,13,0,3.7,0,0,0,0,10,3,0,52,50,4.0644762845849804,0,2,14.3,4,Stable
11,38,1,3.66,0,0,0,0,50,2,0,42,50,4.105127474525448,0,2,12.1,4,Hot
11,10,0,4.09,0,0,0,0,4,2,0,20,50,4.078095238095238,0,8,12.1,52,Stable
11,10,0,4.14,0,0,0,0,50,2,0,43,50,4.2636812992821,1,2,12.1,60,Slow
9,34,0,5,0,0,0,0,6,3,0,41,50,4.07420278004906,0,2,9.9,60,Slow
2.83,3,1,3.62,0,0,0,0,5,1,0,20,50,3.918754945924558,0,1,3.1130000000000004,25,Hot
7,159,0,3.39,0,0,0,0,50,2,0,41,50,4.081783081783081,0,2,7.700000000000001,2,Stable
15,28,1,3.23,0,0,0,0,50,4,0,51,50,3.850613154960981,0,2,16.5,11,Slow
14,68,1,3.44,1,1,0,0,50,3,0,40,50,4.226462715105162,0,2,15.400000000000002,60,Stable
12,14,0,5,0,0,0,0,50,3,0,22,50,3.8846153846153846,0,2,13.2,4,Slow
16,22,1,3.15,0,0,0,0,39,4,0,34,50,3.4177215189873418,0,3,17.6,25,Slow
8,42,0,3.95,0,0,0,0,50,2,0,40,50,4.025364206665138,0,3,8.8,4,Stable
12,13,0,3.56,0,0,0,0,50,3,0,42,50,4.087737366687378,0,2,13.2,60,Hot
11,76,1,4.1,1,1,0,0,50,2,0,40,50,4.149140785117452,0,2,12.1,37,Stable
11,14,0,3.93,0,0,0,0,19,3,0,83,50,4.279492401691995,0,2,12.1,37,Stable
5.69,5,0,3.61,0,0,0,0,50,2,0,39,50,4.227530747398297,0,3,6.259000000000001,53,Stable
12,11,1,3.28,0,0,0,0,50,3,0,38,50,3.964591733870968,0,8,13.2,4,Slow
7,13,1,3.35,0,0,0,0,50,2,0,40,50,4.103759813878616,0,2,7.700000000000001,22,Hot
5.66,5,1,4.29,1,0,1,0,50,1,0,138,50,4.356187909958088,0,8,6.226000000000001,25,Hot
8,7,0,3.39,0,0,0,0,50,2,0,47,50,4.156715324661136,1,2,8.8,58,Hot
5,5,1,3.88,0,0,0,0,2,2,0,50,50,4.153665091898569,1,3,5.5,46,Hot
14,13,0,4.16,0,0,0,0,50,3,0,31,50,4.2177709296353365,0,2,15.400000000000002,4,Stable
6,47,0,4.28,0,0,0,0,50,2,0,43,50,3.862313807208458,0,2,6.6000000000000005,37,Stable
8,7,0,4.02,0,0,0,0,50,3,0,31,50,4.243712224605186,1,2,8.8,38,Hot
11,21,0,4.08,0,0,0,0,17,3,0,70,50,3.981623277182236,0,8,12.1,60,Stable
1.85,11,0,3.9,0,0,0,0,2,1,0,40,50,3.83793694273772,1,8,2.035,4,Slow
9,8,1,3.61,0,0,0,0,50,3,0,41,50,3.954443094812409,1,6,9.9,4,Stable
8,56,1,3.59,0,0,0,0,50,3,0,36,50,3.795238095238095,0,3,8.8,4,Hot
3,3,0,3.81,0,0,0,0,50,1,0,38,50,4.04915734980066,0,2,3.3000000000000003,66,Hot
6,17,1,3.9,0,0,0,0,50,2,0,38,50,4.238172633428508,0,1,6.6000000000000005,60,Stable
3.86,6,0,4,0,0,0,0,4,1,0,20,50,3.8609077598828696,0,1,4.246,60,Slow
9,8,0,4.03,0,0,0,0,50,3,0,42,50,4.193588786397245,0,2,9.9,4,Stable
11,17,0,3.62,0,0,0,0,50,3,0,36,50,4.136394557823129,0,3,12.1,36,Stable
8,7,1,3.95,0,0,0,0,50,2,0,38,50,3.997589762703442,0,6,8.8,4,Hot
8,140,1,4.17,0,0,0,0,50,3,0,19,50,4.167804878048781,0,2,8.8,11,Hot
11,168,0,3.33,0,0,0,0,3,3,0,33,50,3.914893617021277,0,2,12.1,60,Slow
8,7,0,2,0,0,0,0,46,3,0,41,50,4.07420278004906,0,8,8.8,4,Slow
2,8,0,3.88,0,0,0,0,1,1,0,40,50,3.9430187637969096,0,8,2.2,22,Slow
5.66,5,1,3.41,0,0,0,0,50,1,0,48,50,3.83348095659876,0,6,6.226000000000001,4,Slow
9,8,0,4.1,0,0,0,0,10,3,0,26,50,4.022944116310768,0,1,9.9,52,Slow
8,9,1,4.08,0,0,0,0,2,3,0,39,50,4.076971608832808,0,3,8.8,53,Slow
9,8,0,3.78,0,0,0,0,15,3,0,43,50,4.038733886098166,0,2,9.9,53,Stable
2.76,17,1,4.33,1,0,1,0,3,1,0,43,50,4.136723163841808,0,1,3.036,24,Stable
3.83,4,0,3.57,0,0,0,0,1,1,0,38,50,3.9587902370003536,0,8,4.213,34,Slow
7,9,1,4.47,1,0,1,0,50,2,0,43,50,4.161796722814255,0,2,7.700000000000001,4,Hot
6,43,0,3.46,0,0,0,0,15,2,0,43,50,3.967520145210528,0,3,6.6000000000000005,46,Stable
8,21,0,4.06,1,0,1,0,50,2,0,48,50,4.274865940148763,0,3,8.8,60,Slow
8,9,1,4.16,0,0,0,0,50,3,0,42,50,3.885160860460689,0,2,8.8,25,Stable
2.66,3,1,2.67,0,0,0,0,1,1,0,30,50,4.137581777804454,1,2,2.9260000000000006,69,Slow
8,85,0,3.37,0,0,0,0,50,3,0,47,50,4.156715324661136,1,5,8.8,37,Hot
8,7,1,3.55,0,0,0,0,49,2,0,42,50,4.1374523679912905,0,1,8.8,57,Stable
3.67,9,0,3.32,0,0,0,0,15,1,0,111,50,4.070618245284286,1,5,4.037,60,Stable
12,81,0,4.08,0,0,0,0,50,3,0,38,50,4.127921060600077,0,3,13.2,60,Hot
13,11,1,4.06,0,0,0,0,50,3,0,43,50,4.28849252274945,0,2,14.3,39,Hot
9,8,1,3.89,0,0,0,0,2,3,0,26,50,4.047959307254451,0,8,9.9,25,Stable
9,85,1,4.63,0,0,0,0,18,3,0,36,50,4.185185185185185,0,1,9.9,60,Slow
8,7,0,3.38,0,0,0,0,50,3,0,14,50,3.8383838383838382,0,1,8.8,69,Slow
12,11,0,4.14,0,0,0,0,50,3,0,30,50,3.9848368423748783,1,2,13.2,39,Hot
5,75,1,3.8,0,0,0,0,50,2,0,43,50,3.889677492618669,0,3,5.5,4,Slow
6,6,0,4.27,1,0,1,0,50,2,0,31,50,4.176997680792748,1,1,6.6000000000000005,4,Stable
14,12,0,3.7,0,0,0,0,29,4,0,27,50,4.05688825069685,0,8,15.400000000000002,69,Stable
8,7,0,4.34,0,0,0,0,1,2,0,43,50,4.013812874641647,0,2,8.8,60,Stable
8,59,1,4.03,0,0,0,0,15,3,0,42,50,4.083566573370652,0,2,8.8,60,Hot
8,7,0,3.41,0,0,0,0,50,3,0,40,50,4.209154694286669,0,2,8.8,58,Hot
18,16,0,4.23,0,0,0,0,50,5,0,10,50,4.387414066631412,1,3,19.8,8,Hot
3.93,24,0,3.54,0,0,0,0,2,1,0,28,50,4.213422259274698,0,1,4.323,69,Slow
11,10,1,3.12,0,0,0,0,9,3,0,55,50,3.968061051441493,0,2,12.1,43,Slow
8,7,0,4.37,0,0,0,0,50,3,0,31,50,4.179445442299057,1,1,8.8,69,Stable
11,59,1,4.33,0,0,0,0,50,3,0,41,50,3.955434157561817,0,2,12.1,60,Slow
12,11,1,5,0,0,0,0,5,3,0,25,50,4.5,0,1,13.2,69,Slow
